Method,numP,Width,Height,Ratio,Sample,Time_s,Status,Attempts,Rejects
SSI,314,50,50,0.240,93,0.050,Completed,427,113
SSI,314,50,50,0.240,94,0.053,Completed,485,171
SSI,314,50,50,0.240,95,0.044,Completed,460,146
SSI,314,50,50,0.240,96,0.043,Completed,471,157
SSI,314,50,50,0.240,97,0.041,Completed,448,134
SSI,314,50,50,0.240,98,0.044,Completed,473,159
SSI,314,50,50,0.240,99,0.039,Completed,429,115
SSI,314,50,50,0.250,0,0.042,Completed,479,165
SSI,314,50,50,0.250,1,0.043,Completed,466,152
SSI,314,50,50,0.250,2,0.044,Completed,470,156
SSI,314,50,50,0.250,3,0.038,Completed,435,121
SSI,314,50,50,0.250,4,0.042,Completed,469,155
SSI,314,50,50,0.250,5,0.046,Completed,463,149
SSI,314,50,50,0.250,6,0.052,Completed,480,166
SSI,314,50,50,0.250,7,0.066,Completed,492,178
SSI,314,50,50,0.250,8,0.044,Completed,477,163
SSI,314,50,50,0.250,9,0.052,Completed,491,177
SSI,314,50,50,0.250,10,0.045,Completed,478,164
SSI,314,50,50,0.250,11,0.044,Completed,469,155
SSI,314,50,50,0.250,12,0.043,Completed,463,149
SSI,314,50,50,0.250,13,0.050,Completed,489,175
SSI,314,50,50,0.250,14,0.043,Completed,453,139
SSI,314,50,50,0.250,15,0.045,Completed,487,173
SSI,314,50,50,0.250,16,0.044,Completed,474,160
SSI,314,50,50,0.250,17,0.037,Completed,454,140
SSI,314,50,50,0.250,18,0.037,Completed,467,153
SSI,314,50,50,0.250,19,0.043,Completed,495,181
SSI,314,50,50,0.250,20,0.041,Completed,473,159
SSI,314,50,50,0.250,21,0.040,Completed,469,155
SSI,314,50,50,0.250,22,0.046,Completed,474,160
SSI,314,50,50,0.250,23,0.042,Completed,483,169
SSI,314,50,50,0.250,24,0.036,Completed,479,165
SSI,314,50,50,0.250,25,0.041,Completed,467,153
SSI,314,50,50,0.250,26,0.053,Completed,513,199
SSI,314,50,50,0.250,27,0.059,Completed,486,172
SSI,314,50,50,0.250,28,0.050,Completed,463,149
SSI,314,50,50,0.250,29,0.045,Completed,463,149
SSI,314,50,50,0.250,30,0.045,Completed,481,167
SSI,314,50,50,0.250,31,0.038,Completed,457,143
SSI,314,50,50,0.250,32,0.048,Completed,499,185
SSI,314,50,50,0.250,33,0.045,Completed,497,183
SSI,314,50,50,0.250,34,0.053,Completed,501,187
SSI,314,50,50,0.250,35,0.046,Completed,484,170
SSI,314,50,50,0.250,36,0.040,Completed,463,149
SSI,314,50,50,0.250,37,0.042,Completed,493,179
SSI,314,50,50,0.250,38,0.039,Completed,448,134
SSI,314,50,50,0.250,39,0.041,Completed,447,133
SSI,314,50,50,0.250,40,0.040,Completed,468,154
SSI,314,50,50,0.250,41,0.042,Completed,468,154
SSI,314,50,50,0.250,42,0.045,Completed,465,151
SSI,314,50,50,0.250,43,0.040,Completed,476,162
SSI,314,50,50,0.250,44,0.046,Completed,506,192
SSI,314,50,50,0.250,45,0.047,Completed,483,169
SSI,314,50,50,0.250,46,0.049,Completed,487,173
SSI,314,50,50,0.250,47,0.048,Completed,462,148
SSI,314,50,50,0.250,48,0.047,Completed,458,144
SSI,314,50,50,0.250,49,0.050,Completed,461,147
SSI,314,50,50,0.250,50,0.044,Completed,486,172
SSI,314,50,50,0.250,51,0.042,Completed,459,145
SSI,314,50,50,0.250,52,0.042,Completed,460,146
SSI,314,50,50,0.250,53,0.047,Completed,485,171
SSI,314,50,50,0.250,54,0.046,Completed,491,177
SSI,314,50,50,0.250,55,0.044,Completed,489,175
SSI,314,50,50,0.250,56,0.042,Completed,484,170
SSI,314,50,50,0.250,57,0.055,Completed,525,211
SSI,314,50,50,0.250,58,0.048,Completed,487,173
SSI,314,50,50,0.250,59,0.048,Completed,480,166
SSI,314,50,50,0.250,60,0.042,Completed,441,127
SSI,314,50,50,0.250,61,0.044,Completed,490,176
SSI,314,50,50,0.250,62,0.038,Completed,460,146
SSI,314,50,50,0.250,63,0.047,Completed,458,144
SSI,314,50,50,0.250,64,0.043,Completed,467,153
SSI,314,50,50,0.250,65,0.034,Completed,466,152
SSI,314,50,50,0.250,66,0.041,Completed,472,158
SSI,314,50,50,0.250,67,0.039,Completed,453,139
SSI,314,50,50,0.250,68,0.035,Completed,456,142
SSI,314,50,50,0.250,69,0.053,Completed,469,155
SSI,314,50,50,0.250,70,0.045,Completed,475,161
SSI,314,50,50,0.250,71,0.045,Completed,497,183
SSI,314,50,50,0.250,72,0.041,Completed,465,151
SSI,314,50,50,0.250,73,0.047,Completed,499,185
SSI,314,50,50,0.250,74,0.045,Completed,489,175
SSI,314,50,50,0.250,75,0.041,Completed,437,123
SSI,314,50,50,0.250,76,0.048,Completed,482,168
SSI,314,50,50,0.250,77,0.055,Completed,490,176
SSI,314,50,50,0.250,78,0.044,Completed,494,180
SSI,314,50,50,0.250,79,0.040,Completed,452,138
SSI,314,50,50,0.250,80,0.041,Completed,464,150
SSI,314,50,50,0.250,81,0.043,Completed,460,146
SSI,314,50,50,0.250,82,0.042,Completed,481,167
SSI,314,50,50,0.250,83,0.043,Completed,484,170
SSI,314,50,50,0.250,84,0.042,Completed,471,157
SSI,314,50,50,0.250,85,0.040,Completed,475,161
SSI,314,50,50,0.250,86,0.034,Completed,487,173
SSI,314,50,50,0.250,87,0.043,Completed,490,176
SSI,314,50,50,0.250,88,0.036,Completed,432,118
SSI,314,50,50,0.250,89,0.052,Completed,512,198
SSI,314,50,50,0.250,90,0.046,Completed,456,142
SSI,314,50,50,0.250,91,0.041,Completed,455,141
SSI,314,50,50,0.250,92,0.043,Completed,470,156
SSI,314,50,50,0.250,93,0.042,Completed,471,157
SSI,314,50,50,0.250,94,0.043,Completed,494,180
SSI,314,50,50,0.250,95,0.041,Completed,457,143
SSI,314,50,50,0.250,96,0.040,Completed,483,169
SSI,314,50,50,0.250,97,0.047,Completed,486,172
SSI,314,50,50,0.250,98,0.047,Completed,451,137
SSI,314,50,50,0.250,99,0.040,Completed,472,158
SSI,314,50,50,0.260,0,0.041,Completed,471,157
SSI,314,50,50,0.260,1,0.043,Completed,505,191
SSI,314,50,50,0.260,2,0.045,Completed,496,182
SSI,314,50,50,0.260,3,0.053,Completed,495,181
SSI,314,50,50,0.260,4,0.046,Completed,487,173
SSI,314,50,50,0.260,5,0.042,Completed,491,177
SSI,314,50,50,0.260,6,0.041,Completed,455,141
SSI,314,50,50,0.260,7,0.051,Completed,534,220
SSI,314,50,50,0.260,8,0.042,Completed,470,156
SSI,314,50,50,0.260,9,0.050,Completed,513,199
SSI,314,50,50,0.260,10,0.043,Completed,491,177
SSI,314,50,50,0.260,11,0.042,Completed,482,168
SSI,314,50,50,0.260,12,0.044,Completed,478,164
SSI,314,50,50,0.260,13,0.046,Completed,500,186
SSI,314,50,50,0.260,14,0.043,Completed,490,176
SSI,314,50,50,0.260,15,0.030,Completed,463,149
SSI,314,50,50,0.260,16,0.045,Completed,493,179
SSI,314,50,50,0.260,17,0.043,Completed,488,174
SSI,314,50,50,0.260,18,0.045,Completed,520,206
SSI,314,50,50,0.260,19,0.040,Completed,477,163
SSI,314,50,50,0.260,20,0.045,Completed,484,170
SSI,314,50,50,0.260,21,0.042,Completed,468,154
SSI,314,50,50,0.260,22,0.040,Completed,471,157
SSI,314,50,50,0.260,23,0.038,Completed,463,149
SSI,314,50,50,0.260,24,0.047,Completed,491,177
SSI,314,50,50,0.260,25,0.043,Completed,509,195
SSI,314,50,50,0.260,26,0.046,Completed,525,211
SSI,314,50,50,0.260,27,0.042,Completed,493,179
SSI,314,50,50,0.260,28,0.048,Completed,496,182
SSI,314,50,50,0.260,29,0.051,Completed,502,188
SSI,314,50,50,0.260,30,0.049,Completed,485,171
SSI,314,50,50,0.260,31,0.052,Completed,487,173
SSI,314,50,50,0.260,32,0.047,Completed,493,179
SSI,314,50,50,0.260,33,0.047,Completed,501,187
SSI,314,50,50,0.260,34,0.062,Completed,467,153
SSI,314,50,50,0.260,35,0.047,Completed,483,169
SSI,314,50,50,0.260,36,0.047,Completed,503,189
SSI,314,50,50,0.260,37,0.046,Completed,493,179
SSI,314,50,50,0.260,38,0.047,Completed,495,181
SSI,314,50,50,0.260,39,0.048,Completed,513,199
SSI,314,50,50,0.260,40,0.048,Completed,532,218
SSI,314,50,50,0.260,41,0.049,Completed,542,228
SSI,314,50,50,0.260,42,0.043,Completed,476,162
SSI,314,50,50,0.260,43,0.044,Completed,507,193
SSI,314,50,50,0.260,44,0.048,Completed,494,180
SSI,314,50,50,0.260,45,0.044,Completed,494,180
SSI,314,50,50,0.260,46,0.044,Completed,499,185
SSI,314,50,50,0.260,47,0.049,Completed,535,221
SSI,314,50,50,0.260,48,0.049,Completed,492,178
SSI,314,50,50,0.260,49,0.047,Completed,501,187
SSI,314,50,50,0.260,50,0.046,Completed,509,195
SSI,314,50,50,0.260,51,0.042,Completed,467,153
SSI,314,50,50,0.260,52,0.047,Completed,501,187
SSI,314,50,50,0.260,53,0.041,Completed,454,140
SSI,314,50,50,0.260,54,0.048,Completed,520,206
SSI,314,50,50,0.260,55,0.045,Completed,501,187
SSI,314,50,50,0.260,56,0.040,Completed,477,163
SSI,314,50,50,0.260,57,0.054,Completed,519,205
SSI,314,50,50,0.260,58,0.048,Completed,486,172
SSI,314,50,50,0.260,59,0.051,Completed,486,172
SSI,314,50,50,0.260,60,0.052,Completed,515,201
SSI,314,50,50,0.260,61,0.056,Completed,493,179
SSI,314,50,50,0.260,62,0.054,Completed,508,194
SSI,314,50,50,0.260,63,0.045,Completed,477,163
SSI,314,50,50,0.260,64,0.046,Completed,505,191
SSI,314,50,50,0.260,65,0.046,Completed,497,183
SSI,314,50,50,0.260,66,0.044,Completed,490,176
SSI,314,50,50,0.260,67,0.044,Completed,496,182
SSI,314,50,50,0.260,68,0.042,Completed,483,169
SSI,314,50,50,0.260,69,0.047,Completed,479,165
SSI,314,50,50,0.260,70,0.045,Completed,476,162
SSI,314,50,50,0.260,71,0.047,Completed,489,175
SSI,314,50,50,0.260,72,0.048,Completed,499,185
SSI,314,50,50,0.260,73,0.047,Completed,498,184
SSI,314,50,50,0.260,74,0.047,Completed,504,190
SSI,314,50,50,0.260,75,0.041,Completed,458,144
SSI,314,50,50,0.260,76,0.044,Completed,512,198
SSI,314,50,50,0.260,77,0.045,Completed,496,182
SSI,314,50,50,0.260,78,0.036,Completed,489,175
SSI,314,50,50,0.260,79,0.049,Completed,500,186
SSI,314,50,50,0.260,80,0.055,Completed,505,191
SSI,314,50,50,0.260,81,0.054,Completed,526,212
SSI,314,50,50,0.260,82,0.049,Completed,487,173
SSI,314,50,50,0.260,83,0.048,Completed,502,188
SSI,314,50,50,0.260,84,0.044,Completed,449,135
SSI,314,50,50,0.260,85,0.051,Completed,529,215
SSI,314,50,50,0.260,86,0.043,Completed,468,154
SSI,314,50,50,0.260,87,0.047,Completed,502,188
SSI,314,50,50,0.260,88,0.048,Completed,506,192
SSI,314,50,50,0.260,89,0.050,Completed,532,218
SSI,314,50,50,0.260,90,0.045,Completed,490,176
SSI,314,50,50,0.260,91,0.046,Completed,484,170
SSI,314,50,50,0.260,92,0.050,Completed,503,189
SSI,314,50,50,0.260,93,0.045,Completed,492,178
SSI,314,50,50,0.260,94,0.045,Completed,485,171
SSI,314,50,50,0.260,95,0.049,Completed,498,184
SSI,314,50,50,0.260,96,0.046,Completed,510,196
SSI,314,50,50,0.260,97,0.051,Completed,517,203
SSI,314,50,50,0.260,98,0.049,Completed,500,186
SSI,314,50,50,0.260,99,0.046,Completed,502,188
SSI,314,50,50,0.270,0,0.046,Completed,486,172
SSI,314,50,50,0.270,1,0.051,Completed,520,206
SSI,314,50,50,0.270,2,0.065,Completed,550,236
SSI,314,50,50,0.270,3,0.052,Completed,502,188
SSI,314,50,50,0.270,4,0.041,Completed,480,166
SSI,314,50,50,0.270,5,0.045,Completed,496,182
SSI,314,50,50,0.270,6,0.050,Completed,519,205
SSI,314,50,50,0.270,7,0.051,Completed,525,211
SSI,314,50,50,0.270,8,0.052,Completed,517,203
SSI,314,50,50,0.270,9,0.061,Completed,550,236
SSI,314,50,50,0.270,10,0.046,Completed,500,186
SSI,314,50,50,0.270,11,0.047,Completed,527,213
SSI,314,50,50,0.270,12,0.051,Completed,525,211
SSI,314,50,50,0.270,13,0.050,Completed,520,206
SSI,314,50,50,0.270,14,0.044,Completed,500,186
SSI,314,50,50,0.270,15,0.049,Completed,524,210
SSI,314,50,50,0.270,16,0.055,Completed,500,186
SSI,314,50,50,0.270,17,0.046,Completed,486,172
SSI,314,50,50,0.270,18,0.053,Completed,527,213
SSI,314,50,50,0.270,19,0.047,Completed,513,199
SSI,314,50,50,0.270,20,0.053,Completed,526,212
SSI,314,50,50,0.270,21,0.047,Completed,515,201
SSI,314,50,50,0.270,22,0.057,Completed,516,202
SSI,314,50,50,0.270,23,0.048,Completed,521,207
SSI,314,50,50,0.270,24,0.051,Completed,523,209
SSI,314,50,50,0.270,25,0.056,Completed,538,224
SSI,314,50,50,0.270,26,0.048,Completed,498,184
SSI,314,50,50,0.270,27,0.052,Completed,530,216
SSI,314,50,50,0.270,28,0.048,Completed,519,205
SSI,314,50,50,0.270,29,0.041,Completed,483,169
SSI,314,50,50,0.270,30,0.050,Completed,508,194
SSI,314,50,50,0.270,31,0.056,Completed,514,200
SSI,314,50,50,0.270,32,0.055,Completed,576,262
SSI,314,50,50,0.270,33,0.053,Completed,572,258
SSI,314,50,50,0.270,34,0.045,Completed,494,180
SSI,314,50,50,0.270,35,0.048,Completed,523,209
SSI,314,50,50,0.270,36,0.052,Completed,495,181
SSI,314,50,50,0.270,37,0.049,Completed,514,200
SSI,314,50,50,0.270,38,0.054,Completed,522,208
SSI,314,50,50,0.270,39,0.047,Completed,532,218
SSI,314,50,50,0.270,40,0.060,Completed,552,238
SSI,314,50,50,0.270,41,0.048,Completed,521,207
SSI,314,50,50,0.270,42,0.052,Completed,552,238
SSI,314,50,50,0.270,43,0.052,Completed,540,226
SSI,314,50,50,0.270,44,0.050,Completed,535,221
SSI,314,50,50,0.270,45,0.046,Completed,507,193
SSI,314,50,50,0.270,46,0.046,Completed,502,188
SSI,314,50,50,0.270,47,0.051,Completed,533,219
SSI,314,50,50,0.270,48,0.052,Completed,567,253
SSI,314,50,50,0.270,49,0.059,Completed,547,233
SSI,314,50,50,0.270,50,0.069,Completed,511,197
SSI,314,50,50,0.270,51,0.053,Completed,509,195
SSI,314,50,50,0.270,52,0.051,Completed,538,224
SSI,314,50,50,0.270,53,0.050,Completed,544,230
SSI,314,50,50,0.270,54,0.050,Completed,519,205
SSI,314,50,50,0.270,55,0.042,Completed,481,167
SSI,314,50,50,0.270,56,0.047,Completed,520,206
SSI,314,50,50,0.270,57,0.052,Completed,538,224
SSI,314,50,50,0.270,58,0.048,Completed,514,200
SSI,314,50,50,0.270,59,0.050,Completed,503,189
SSI,314,50,50,0.270,60,0.059,Completed,497,183
SSI,314,50,50,0.270,61,0.081,Completed,523,209
SSI,314,50,50,0.270,62,0.070,Completed,532,218
SSI,314,50,50,0.270,63,0.057,Completed,569,255
SSI,314,50,50,0.270,64,0.051,Completed,520,206
SSI,314,50,50,0.270,65,0.047,Completed,504,190
SSI,314,50,50,0.270,66,0.050,Completed,508,194
SSI,314,50,50,0.270,67,0.058,Completed,556,242
SSI,314,50,50,0.270,68,0.054,Completed,503,189
SSI,314,50,50,0.270,69,0.056,Completed,549,235
SSI,314,50,50,0.270,70,0.050,Completed,510,196
SSI,314,50,50,0.270,71,0.051,Completed,526,212
SSI,314,50,50,0.270,72,0.045,Completed,486,172
SSI,314,50,50,0.270,73,0.051,Completed,546,232
SSI,314,50,50,0.270,74,0.050,Completed,534,220
SSI,314,50,50,0.270,75,0.047,Completed,522,208
SSI,314,50,50,0.270,76,0.049,Completed,477,163
SSI,314,50,50,0.270,77,0.045,Completed,505,191
SSI,314,50,50,0.270,78,0.043,Completed,514,200
SSI,314,50,50,0.270,79,0.049,Completed,519,205
SSI,314,50,50,0.270,80,0.047,Completed,546,232
SSI,314,50,50,0.270,81,0.053,Completed,539,225
SSI,314,50,50,0.270,82,0.058,Completed,532,218
SSI,314,50,50,0.270,83,0.041,Completed,466,152
SSI,314,50,50,0.270,84,0.045,Completed,500,186
SSI,314,50,50,0.270,85,0.043,Completed,502,188
SSI,314,50,50,0.270,86,0.046,Completed,547,233
SSI,314,50,50,0.270,87,0.052,Completed,503,189
SSI,314,50,50,0.270,88,0.048,Completed,525,211
SSI,314,50,50,0.270,89,0.053,Completed,551,237
SSI,314,50,50,0.270,90,0.043,Completed,502,188
SSI,314,50,50,0.270,91,0.050,Completed,516,202
SSI,314,50,50,0.270,92,0.036,Completed,495,181
SSI,314,50,50,0.270,93,0.056,Completed,544,230
SSI,314,50,50,0.270,94,0.043,Completed,520,206
SSI,314,50,50,0.270,95,0.047,Completed,495,181
SSI,314,50,50,0.270,96,0.050,Completed,504,190
SSI,314,50,50,0.270,97,0.058,Completed,551,237
SSI,314,50,50,0.270,98,0.048,Completed,499,185
SSI,314,50,50,0.270,99,0.045,Completed,498,184
SSI,314,50,50,0.280,0,0.052,Completed,541,227
SSI,314,50,50,0.280,1,0.053,Completed,544,230
SSI,314,50,50,0.280,2,0.060,Completed,582,268
SSI,314,50,50,0.280,3,0.050,Completed,513,199
SSI,314,50,50,0.280,4,0.051,Completed,543,229
SSI,314,50,50,0.280,5,0.053,Completed,548,234
SSI,314,50,50,0.280,6,0.059,Completed,596,282
SSI,314,50,50,0.280,7,0.049,Completed,524,210
SSI,314,50,50,0.280,8,0.069,Completed,601,287
SSI,314,50,50,0.280,9,0.055,Completed,537,223
SSI,314,50,50,0.280,10,0.053,Completed,563,249
SSI,314,50,50,0.280,11,0.056,Completed,591,277
SSI,314,50,50,0.280,12,0.050,Completed,524,210
SSI,314,50,50,0.280,13,0.062,Completed,586,272
SSI,314,50,50,0.280,14,0.057,Completed,574,260
SSI,314,50,50,0.280,15,0.057,Completed,572,258
SSI,314,50,50,0.280,16,0.046,Completed,500,186
SSI,314,50,50,0.280,17,0.060,Completed,569,255
SSI,314,50,50,0.280,18,0.049,Completed,526,212
SSI,314,50,50,0.280,19,0.046,Completed,494,180
SSI,314,50,50,0.280,20,0.052,Completed,542,228
SSI,314,50,50,0.280,21,0.054,Completed,553,239
SSI,314,50,50,0.280,22,0.056,Completed,554,240
SSI,314,50,50,0.280,23,0.053,Completed,551,237
SSI,314,50,50,0.280,24,0.056,Completed,585,271
SSI,314,50,50,0.280,25,0.058,Completed,561,247
SSI,314,50,50,0.280,26,0.048,Completed,536,222
SSI,314,50,50,0.280,27,0.056,Completed,597,283
SSI,314,50,50,0.280,28,0.044,Completed,512,198
SSI,314,50,50,0.280,29,0.050,Completed,532,218
SSI,314,50,50,0.280,30,0.053,Completed,556,242
SSI,314,50,50,0.280,31,0.053,Completed,536,222
SSI,314,50,50,0.280,32,0.048,Completed,512,198
SSI,314,50,50,0.280,33,0.052,Completed,549,235
SSI,314,50,50,0.280,34,0.046,Completed,500,186
SSI,314,50,50,0.280,35,0.050,Completed,540,226
SSI,314,50,50,0.280,36,0.060,Completed,579,265
SSI,314,50,50,0.280,37,0.056,Completed,529,215
SSI,314,50,50,0.280,38,0.054,Completed,526,212
SSI,314,50,50,0.280,39,0.051,Completed,548,234
SSI,314,50,50,0.280,40,0.054,Completed,541,227
SSI,314,50,50,0.280,41,0.054,Completed,542,228
SSI,314,50,50,0.280,42,0.055,Completed,550,236
SSI,314,50,50,0.280,43,0.056,Completed,581,267
SSI,314,50,50,0.280,44,0.052,Completed,535,221
SSI,314,50,50,0.280,45,0.049,Completed,521,207
SSI,314,50,50,0.280,46,0.048,Completed,534,220
SSI,314,50,50,0.280,47,0.054,Completed,568,254
SSI,314,50,50,0.280,48,0.050,Completed,554,240
SSI,314,50,50,0.280,49,0.047,Completed,561,247
SSI,314,50,50,0.280,50,0.054,Completed,590,276
SSI,314,50,50,0.280,51,0.052,Completed,571,257
SSI,314,50,50,0.280,52,0.052,Completed,560,246
SSI,314,50,50,0.280,53,0.053,Completed,547,233
SSI,314,50,50,0.280,54,0.055,Completed,565,251
SSI,314,50,50,0.280,55,0.069,Completed,562,248
SSI,314,50,50,0.280,56,0.059,Completed,554,240
SSI,314,50,50,0.280,57,0.053,Completed,540,226
SSI,314,50,50,0.280,58,0.079,Completed,550,236
SSI,314,50,50,0.280,59,0.055,Completed,551,237
SSI,314,50,50,0.280,60,0.052,Completed,549,235
SSI,314,50,50,0.280,61,0.051,Completed,554,240
SSI,314,50,50,0.280,62,0.050,Completed,555,241
SSI,314,50,50,0.280,63,0.085,Completed,523,209
SSI,314,50,50,0.280,64,0.054,Completed,562,248
SSI,314,50,50,0.280,65,0.049,Completed,521,207
SSI,314,50,50,0.280,66,0.049,Completed,520,206
SSI,314,50,50,0.280,67,0.051,Completed,541,227
SSI,314,50,50,0.280,68,0.050,Completed,516,202
SSI,314,50,50,0.280,69,0.053,Completed,567,253
SSI,314,50,50,0.280,70,0.051,Completed,520,206
SSI,314,50,50,0.280,71,0.048,Completed,535,221
SSI,314,50,50,0.280,72,0.051,Completed,539,225
SSI,314,50,50,0.280,73,0.055,Completed,554,240
SSI,314,50,50,0.280,74,0.057,Completed,557,243
SSI,314,50,50,0.280,75,0.053,Completed,576,262
SSI,314,50,50,0.280,76,0.053,Completed,531,217
SSI,314,50,50,0.280,77,0.055,Completed,564,250
SSI,314,50,50,0.280,78,0.052,Completed,543,229
SSI,314,50,50,0.280,79,0.056,Completed,572,258
SSI,314,50,50,0.280,80,0.055,Completed,524,210
SSI,314,50,50,0.280,81,0.052,Completed,557,243
SSI,314,50,50,0.280,82,0.059,Completed,508,194
SSI,314,50,50,0.280,83,0.059,Completed,551,237
SSI,314,50,50,0.280,84,0.061,Completed,536,222
SSI,314,50,50,0.280,85,0.055,Completed,581,267
SSI,314,50,50,0.280,86,0.056,Completed,567,253
SSI,314,50,50,0.280,87,0.054,Completed,525,211
SSI,314,50,50,0.280,88,0.045,Completed,518,204
SSI,314,50,50,0.280,89,0.051,Completed,550,236
SSI,314,50,50,0.280,90,0.046,Completed,506,192
SSI,314,50,50,0.280,91,0.050,Completed,547,233
SSI,314,50,50,0.280,92,0.056,Completed,533,219
SSI,314,50,50,0.280,93,0.052,Completed,521,207
SSI,314,50,50,0.280,94,0.060,Completed,548,234
SSI,314,50,50,0.280,95,0.067,Completed,522,208
SSI,314,50,50,0.280,96,0.044,Completed,537,223
SSI,314,50,50,0.280,97,0.053,Completed,516,202
SSI,314,50,50,0.280,98,0.052,Completed,568,254
SSI,314,50,50,0.280,99,0.051,Completed,527,213
SSI,314,50,50,0.290,0,0.055,Completed,577,263
SSI,314,50,50,0.290,1,0.047,Completed,526,212
SSI,314,50,50,0.290,2,0.048,Completed,584,270
SSI,314,50,50,0.290,3,0.053,Completed,533,219
SSI,314,50,50,0.290,4,0.053,Completed,579,265
SSI,314,50,50,0.290,5,0.053,Completed,551,237
SSI,314,50,50,0.290,6,0.051,Completed,571,257
SSI,314,50,50,0.290,7,0.055,Completed,555,241
SSI,314,50,50,0.290,8,0.056,Completed,609,295
SSI,314,50,50,0.290,9,0.055,Completed,558,244
SSI,314,50,50,0.290,10,0.052,Completed,551,237
SSI,314,50,50,0.290,11,0.051,Completed,555,241
SSI,314,50,50,0.290,12,0.055,Completed,620,306
SSI,314,50,50,0.290,13,0.050,Completed,562,248
SSI,314,50,50,0.290,14,0.047,Completed,560,246
SSI,314,50,50,0.290,15,0.057,Completed,612,298
SSI,314,50,50,0.290,16,0.058,Completed,601,287
SSI,314,50,50,0.290,17,0.054,Completed,566,252
SSI,314,50,50,0.290,18,0.055,Completed,554,240
SSI,314,50,50,0.290,19,0.057,Completed,588,274
SSI,314,50,50,0.290,20,0.051,Completed,566,252
SSI,314,50,50,0.290,21,0.054,Completed,601,287
SSI,314,50,50,0.290,22,0.054,Completed,569,255
SSI,314,50,50,0.290,23,0.050,Completed,575,261
SSI,314,50,50,0.290,24,0.051,Completed,553,239
SSI,314,50,50,0.290,25,0.059,Completed,606,292
SSI,314,50,50,0.290,26,0.063,Completed,628,314
SSI,314,50,50,0.290,27,0.063,Completed,614,300
SSI,314,50,50,0.290,28,0.062,Completed,616,302
SSI,314,50,50,0.290,29,0.054,Completed,581,267
SSI,314,50,50,0.290,30,0.048,Completed,540,226
SSI,314,50,50,0.290,31,0.054,Completed,572,258
SSI,314,50,50,0.290,32,0.054,Completed,568,254
SSI,314,50,50,0.290,33,0.059,Completed,606,292
SSI,314,50,50,0.290,34,0.053,Completed,549,235
SSI,314,50,50,0.290,35,0.048,Completed,540,226
SSI,314,50,50,0.290,36,0.061,Completed,610,296
SSI,314,50,50,0.290,37,0.057,Completed,574,260
SSI,314,50,50,0.290,38,0.056,Completed,582,268
SSI,314,50,50,0.290,39,0.053,Completed,567,253
SSI,314,50,50,0.290,40,0.060,Completed,626,312
SSI,314,50,50,0.290,41,0.054,Completed,584,270
SSI,314,50,50,0.290,42,0.048,Completed,527,213
SSI,314,50,50,0.290,43,0.047,Completed,539,225
SSI,314,50,50,0.290,44,0.052,Completed,569,255
SSI,314,50,50,0.290,45,0.061,Completed,614,300
SSI,314,50,50,0.290,46,0.056,Completed,537,223
SSI,314,50,50,0.290,47,0.080,Completed,606,292
SSI,314,50,50,0.290,48,0.060,Completed,601,287
SSI,314,50,50,0.290,49,0.063,Completed,589,275
SSI,314,50,50,0.290,50,0.053,Completed,558,244
SSI,314,50,50,0.290,51,0.057,Completed,571,257
SSI,314,50,50,0.290,52,0.062,Completed,628,314
SSI,314,50,50,0.290,53,0.056,Completed,589,275
SSI,314,50,50,0.290,54,0.055,Completed,587,273
SSI,314,50,50,0.290,55,0.060,Completed,606,292
SSI,314,50,50,0.290,56,0.056,Completed,568,254
SSI,314,50,50,0.290,57,0.055,Completed,593,279
SSI,314,50,50,0.290,58,0.070,Completed,556,242
SSI,314,50,50,0.290,59,0.056,Completed,580,266
SSI,314,50,50,0.290,60,0.056,Completed,587,273
SSI,314,50,50,0.290,61,0.056,Completed,569,255
SSI,314,50,50,0.290,62,0.056,Completed,568,254
SSI,314,50,50,0.290,63,0.059,Completed,600,286
SSI,314,50,50,0.290,64,0.052,Completed,557,243
SSI,314,50,50,0.290,65,0.058,Completed,626,312
SSI,314,50,50,0.290,66,0.053,Completed,577,263
SSI,314,50,50,0.290,67,0.055,Completed,592,278
SSI,314,50,50,0.290,68,0.048,Completed,553,239
SSI,314,50,50,0.290,69,0.106,Completed,594,280
SSI,314,50,50,0.290,70,0.065,Completed,570,256
SSI,314,50,50,0.290,71,0.056,Completed,573,259
SSI,314,50,50,0.290,72,0.058,Completed,602,288
SSI,314,50,50,0.290,73,0.061,Completed,603,289
SSI,314,50,50,0.290,74,0.052,Completed,561,247
SSI,314,50,50,0.290,75,0.061,Completed,596,282
SSI,314,50,50,0.290,76,0.051,Completed,547,233
SSI,314,50,50,0.290,77,0.053,Completed,578,264
SSI,314,50,50,0.290,78,0.054,Completed,587,273
SSI,314,50,50,0.290,79,0.052,Completed,580,266
SSI,314,50,50,0.290,80,0.062,Completed,608,294
SSI,314,50,50,0.290,81,0.055,Completed,551,237
SSI,314,50,50,0.290,82,0.060,Completed,605,291
SSI,314,50,50,0.290,83,0.051,Completed,570,256
SSI,314,50,50,0.290,84,0.059,Completed,595,281
SSI,314,50,50,0.290,85,0.093,Completed,607,293
SSI,314,50,50,0.290,86,0.055,Completed,575,261
SSI,314,50,50,0.290,87,0.054,Completed,561,247
SSI,314,50,50,0.290,88,0.055,Completed,584,270
SSI,314,50,50,0.290,89,0.053,Completed,559,245
SSI,314,50,50,0.290,90,0.050,Completed,528,214
